
---------- Begin Simulation Statistics ----------
simSeconds                                   0.531219                       # Number of seconds simulated (Second)
simTicks                                 531219484000                       # Number of ticks simulated (Tick)
finalTick                                531219484000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1191.68                       # Real time elapsed on the host (Second)
hostTickRate                                445772790                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8522844                       # Number of bytes of host memory used (Byte)
simInsts                                    159915807                       # Number of instructions simulated (Count)
simOps                                      285837661                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   134193                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     239861                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        531219486                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               3.321870                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.301035                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       287035070                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       41                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      286760230                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   4331                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1197443                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1466500                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  10                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           302405728                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.948263                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.941579                       # Number of insts issued each cycle (Count)
system.cpu.lsq0.loadToUse::260-269                553      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                904      0.01%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               1625      0.01%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               1755      0.01%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows             6466      0.05%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              526                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             13044050                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.addedLoadsAndStores          23760159                       # Number of loads and stores written to the Load Store Queue (Count)
system.cpu.mmu.dtb.rdAccesses                14504445                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 8926655                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      2488                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      3096                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  74240700000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 7994970                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                         5                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  74240700000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  74240700000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 633786                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  3726633                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 7053309                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles              0                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  42980023                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              19844838                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               84107592                       # Number of instructions processed by rename (Count)
system.cpu.rename.IQFullEvents                   3418                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                9778563                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                9594075                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands           111605346                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   263564244                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 83326371                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  13644396                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              97972497                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 13632843                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                       0                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                   0                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   3720036                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                39319400                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned                  9805056                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                        119020351                       # The number of ROB reads (Count)
system.cpu.rob.writes                       165357786                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 39102984                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   73632418                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                     2                       # Number of system calls (Count)
system.mem_ctrl.avgPriority_writebacks::samples    403078.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.inst::samples        84.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.data::samples    733841.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.000777774250                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds         24145                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds         24145                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState              1856990                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState              379722                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                       770466                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                      403759                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                     770466                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                    403759                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                   36541                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                    681                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        1.31                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       25.19                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                          0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6                 770466                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                403759                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                   536589                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                   194439                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                     2260                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                      559                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                       78                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                        0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                        0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                        0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                        0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                        0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                    7108                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                    8182                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                   23272                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                   24174                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                   24339                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                   24353                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                   24371                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                   24282                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                   24292                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                   24275                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                   24571                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                   24579                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                   24231                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                   24254                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                   24213                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                   24190                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                   24176                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                   24149                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                      35                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                      12                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       8                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       5                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       3                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       2                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples        24145                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       30.403893                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean      28.991265                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev       7.192219                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-7              372      1.54%      1.54% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::8-15            1448      6.00%      7.54% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::16-23           1507      6.24%     13.78% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::24-31           3661     15.16%     28.94% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::32-39          16865     69.85%     98.79% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::40-47            289      1.20%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::48-55              1      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::64-71              1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::232-239            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total          24145                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples        24145                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       16.694222                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.664516                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       1.015687                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16             15864     65.70%     65.70% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17              1008      4.17%     69.88% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18              6202     25.69%     95.56% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19               967      4.00%     99.57% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20                85      0.35%     99.92% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21                12      0.05%     99.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22                 5      0.02%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::24                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::27                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total          24145                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                  2338624                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys                 49309824                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys              25840576                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               664188565.03238785                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               348064821.58708090                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                    74240681000                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       63225.26                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst         5376                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data     46965824                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks     25797248                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 72413.110328970492                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 632615586.868119478226                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 347481206.400262892246                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst           84                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data       770382                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks       403759                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst      2214000                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data  21110971750                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 1796813740500                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     26357.14                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     27403.25                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks   4450213.47                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst         5376                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data     49304448                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total        49309824                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst         5376                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total         5376                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks     25840576                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total     25840576                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst            84                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data        770382                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total           770466                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks       403759                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total          403759                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst           72413                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       664116152                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          664188565                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst        72413                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total          72413                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks    348064822                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total         348064822                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks    348064822                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst          72413                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      664116152                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total        1012253387                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts                733925                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts               403082                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0         40575                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1         35234                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2         35311                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3         35172                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4         39644                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5         31472                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6         30722                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7         32028                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8         33145                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9         33028                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10        43451                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11        30679                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       150842                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13        68057                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14        50072                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15        44493                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0         21805                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1         19082                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2         19106                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3         19091                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4         19107                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5         17201                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6         16818                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7         17589                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8         18193                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9         18083                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10        26497                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11        16782                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12        88093                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13        35450                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14        26473                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15        23712                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat               7352092000                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat             3669625000                       # Total ticks spent in databus transfers (Tick)
